Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
12/04/2020,ID-BA,Bali,2,0,0,2,72,0,14,58,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,1.151.317.136,-8.369.471.688,0.47,17.08,0.00,0.00,0.00%,19.44%,0.50,1.00
12/04/2020,ID-BT,Banten,2,0,1,1,199,23,11,165,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,0.19,18.56,0.00,2.15,11.56%,5.53%,0.06,1.00
12/04/2020,ID-BE,Bengkulu,0,0,0,0,4,1,0,3,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,1.023.384.213,-3.533.583.627,0.00,2.00,0.00,0.50,25.00%,0.00%,1.00,1.00
12/04/2020,ID-JK,DKI Jakarta,123,33,39,51,1558,236,119,1203,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,11.34,143.65,3.04,21.76,15.15%,7.64%,0.63,3.00
12/04/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,5,-5,25,6,18,1,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,0.00,6.89,0.00,1.65,24.00%,72.00%,1.00,1.00
12/04/2020,ID-GO,Gorontalo,0,0,0,0,1,0,0,1,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,1.223.760.581,0.687002604,0.00,0.85,0.00,0.00,0.00%,0.00%,1.00,1.00
12/04/2020,IDN,Indonesia,399,46,73,280,4241,373,359,3509,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,1.50,15.99,0.17,1.41,8.80%,8.46%,1.21,2.19
12/04/2020,ID-JA,Jambi,0,0,0,0,3,0,0,3,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,1.027.236.404,-169.769.766,0.00,0.86,0.00,0.00,0.00%,0.00%,0.00,1.00
12/04/2020,ID-JB,Jawa Barat,32,4,1,27,482,41,21,420,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,0.71,10.67,0.09,0.91,8.51%,4.36%,0.91,
12/04/2020,ID-JT,Jawa Tengah,56,0,1,55,187,29,33,125,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,1.54,5.14,0.00,0.80,15.51%,17.65%,,0.00
12/04/2020,ID-JI,Jawa Timur,119,0,0,119,337,24,49,264,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,2.94,8.33,0.00,0.59,7.12%,14.54%,10.82,0.00
12/04/2020,ID-KB,Kalimantan Barat,3,0,0,3,10,1,3,6,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,1.111.211.776,-0.086474572,0.55,1.84,0.00,0.18,10.00%,30.00%,,1.00
12/04/2020,ID-KS,Kalimantan Selatan,5,0,0,5,33,5,3,25,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,1.154.385.783,-2.993.594.979,1.24,8.20,0.00,1.24,15.15%,9.09%,,0.00
12/04/2020,ID-KT,Kalimantan Tengah,0,0,0,0,20,1,7,12,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,1.134.176.536,-1.602.484.653,0.00,7.78,0.00,0.39,5.00%,35.00%,1.00,1.00
12/04/2020,ID-KI,Kalimantan Timur,0,0,0,0,32,1,6,25,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,0.00,9.01,0.00,0.28,3.13%,18.75%,1.00,1.00
12/04/2020,ID-KU,Kalimantan Utara,0,0,0,0,16,1,0,15,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,1.162.188.791,2.891.012.621,0.00,24.68,0.00,1.54,6.25%,0.00%,1.00,0.00
12/04/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,4,1,0,3,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,1.065.499.324,-2.447.444.127,0.00,2.90,0.00,0.72,25.00%,0.00%,0.00,1.00
12/04/2020,ID-KR,Kepulauan Riau,0,1,0,-1,16,5,2,9,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261.746,3.916.346,0.00,8.29,0.52,2.59,31.25%,12.50%,1.00,1.00
12/04/2020,ID-LA,Lampung,0,0,0,0,19,5,4,10,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,1.050.214.366,-4.916.792.975,0.00,2.09,0.00,0.55,26.32%,21.05%,1.00,1.00
12/04/2020,ID-MA,Maluku,8,0,0,8,11,0,0,11,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,4.33,5.96,0.00,0.00,0.00%,0.00%,,1.00
12/04/2020,ID-MU,Maluku Utara,0,0,0,0,2,0,1,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,1.275.391.072,0.212036949,0.00,1.53,0.00,0.00,0.00%,50.00%,1.00,1.00
12/04/2020,ID-NB,Nusa Tenggara Barat,9,0,0,9,32,2,2,28,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,1.175.086.257,-8.606.998.866,1.71,6.07,0.00,0.38,6.25%,6.25%,4.50,0.00
12/04/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592.271,-8.682.205,0.00,0.18,0.00,0.00,0.00%,0.00%,1.00,1.00
12/04/2020,ID-PA,Papua,1,0,2,-1,61,4,9,48,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,13.869.603,-466.620.953,0.23,14.05,0.00,0.92,6.56%,14.75%,0.04,1.00
12/04/2020,ID-PB,Papua Barat,0,0,0,0,2,0,0,2,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,1.329.762.624,-2.045.160.182,0.00,1.75,0.00,0.00,0.00%,0.00%,1.00,1.00
12/04/2020,ID-RI,Riau,0,0,0,0,15,3,3,9,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,1.018.051.092,0.511647851,0.00,2.47,0.00,0.49,20.00%,20.00%,0.00,1.00
12/04/2020,ID-SR,Sulawesi Barat,0,0,0,0,5,1,1,3,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,1.193.450.194,-2.461.746.053,0.00,3.21,0.00,0.64,20.00%,20.00%,0.00,0.00
12/04/2020,ID-SN,Sulawesi Selatan,45,0,0,45,220,18,24,178,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,4.77,23.34,0.00,1.91,8.18%,10.91%,4.09,0.00
12/04/2020,ID-ST,Sulawesi Tengah,0,0,0,0,19,2,2,15,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,1.212.010.927,-100.413.668,0.00,6.43,0.00,0.68,10.53%,10.53%,0.00,1.00
12/04/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,16,1,1,14,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070.311,-4.124.688.793,0.00,6.07,0.00,0.38,6.25%,6.25%,0.00,0.00
12/04/2020,ID-SA,Sulawesi Utara,4,0,0,4,15,3,1,11,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,1.245.212.396,1.259.638.212,1.51,5.68,0.00,1.14,20.00%,6.67%,,1.00
12/04/2020,ID-SB,Sumatera Barat,13,0,1,12,44,3,6,35,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,1.004.650.624,-0.850253225,2.36,7.97,0.00,0.54,6.82%,13.64%,,1.00
12/04/2020,ID-SS,Sumatera Selatan,0,0,2,-2,17,0,3,14,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,1.041.694.647,-3.216.211.808,0.00,2.07,0.00,0.00,0.00%,17.65%,1.00,1.00
12/04/2020,ID-SU,Sumatera Utara,10,0,0,10,58,8,8,42,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,9.905.196.442,2.191.894.453,0.67,3.90,0.00,0.54,13.79%,13.79%,,0.00
13/04/2020,ID-AC,Aceh,0,0,2,-2,5,0,3,2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,9.691.052.174,4.225.614.628,0.00,0.95,0.00,0.00,0.00%,60.00%,1.00,1.00
13/04/2020,ID-BA,Bali,5,0,1,4,77,0,15,62,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,1.151.317.136,-8.369.471.688,1.19,18.26,0.00,0.00,0.00%,19.48%,2.50,1.00
13/04/2020,ID-BT,Banten,3,1,0,2,202,24,11,167,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,0.28,18.84,0.09,2.24,11.88%,5.45%,1.50,
13/04/2020,ID-BE,Bengkulu,0,0,0,0,4,1,0,3,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,1.023.384.213,-3.533.583.627,0.00,2.00,0.00,0.50,25.00%,0.00%,1.00,1.00
13/04/2020,ID-JK,DKI Jakarta,141,8,1,132,1699,244,120,1335,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,13.00,156.65,0.74,22.50,14.36%,7.06%,1.15,0.24
13/04/2020,ID-YO,Daerah Istimewa Yogyakarta,16,0,0,16,41,6,18,17,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,4.41,11.29,0.00,1.65,14.63%,43.90%,,1.00
13/04/2020,ID-GO,Gorontalo,0,0,0,0,1,0,0,1,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,1.223.760.581,0.687002604,0.00,0.85,0.00,0.00,0.00%,0.00%,1.00,1.00
13/04/2020,IDN,Indonesia,316,26,21,269,4557,399,380,3778,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,1.19,17.18,0.10,1.50,8.76%,8.34%,0.79,0.57
13/04/2020,ID-JA,Jambi,0,0,0,0,3,0,0,3,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,1.027.236.404,-169.769.766,0.00,0.86,0.00,0.00,0.00%,0.00%,1.00,1.00
13/04/2020,ID-JB,Jawa Barat,71,9,3,59,553,50,24,479,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,1.57,12.24,0.20,1.11,9.04%,4.34%,2.22,2.25
13/04/2020,ID-JT,Jawa Tengah,3,1,0,2,190,30,33,127,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,0.08,5.22,0.03,0.82,15.79%,17.37%,0.05,
13/04/2020,ID-JI,Jawa Timur,52,2,4,46,389,26,53,310,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,1.28,9.61,0.05,0.64,6.68%,13.62%,0.44,
13/04/2020,ID-KB,Kalimantan Barat,0,0,0,0,10,1,3,6,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,1.111.211.776,-0.086474572,0.00,1.84,0.00,0.18,10.00%,30.00%,0.00,1.00
13/04/2020,ID-KS,Kalimantan Selatan,0,0,1,-1,33,5,4,24,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,1.154.385.783,-2.993.594.979,0.00,8.20,0.00,1.24,15.15%,12.12%,0.00,1.00
13/04/2020,ID-KT,Kalimantan Tengah,1,0,1,0,21,1,8,12,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,1.134.176.536,-1.602.484.653,0.39,8.17,0.00,0.39,4.76%,38.10%,,1.00
13/04/2020,ID-KI,Kalimantan Timur,0,0,0,0,32,1,6,25,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,0.00,9.01,0.00,0.28,3.13%,18.75%,1.00,1.00
13/04/2020,ID-KU,Kalimantan Utara,0,0,0,0,16,1,0,15,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,1.162.188.791,2.891.012.621,0.00,24.68,0.00,1.54,6.25%,0.00%,1.00,1.00
13/04/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,4,1,0,3,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,1.065.499.324,-2.447.444.127,0.00,2.90,0.00,0.72,25.00%,0.00%,1.00,1.00
13/04/2020,ID-KR,Kepulauan Riau,0,0,0,0,16,5,2,9,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261.746,3.916.346,0.00,8.29,0.00,2.59,31.25%,12.50%,1.00,0.00
13/04/2020,ID-LA,Lampung,1,0,0,1,20,5,4,11,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,1.050.214.366,-4.916.792.975,0.11,2.20,0.00,0.55,25.00%,20.00%,,1.00
13/04/2020,ID-MA,Maluku,0,0,0,0,11,0,0,11,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,0.00,5.96,0.00,0.00,0.00%,0.00%,0.00,1.00
13/04/2020,ID-MU,Maluku Utara,0,0,0,0,2,0,1,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,1.275.391.072,0.212036949,0.00,1.53,0.00,0.00,0.00%,50.00%,1.00,1.00
13/04/2020,ID-NB,Nusa Tenggara Barat,3,0,0,3,35,2,2,31,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,1.175.086.257,-8.606.998.866,0.57,6.64,0.00,0.38,5.71%,5.71%,0.33,1.00
13/04/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592.271,-8.682.205,0.00,0.18,0.00,0.00,0.00%,0.00%,1.00,1.00
13/04/2020,ID-PA,Papua,6,0,0,6,67,4,9,54,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,13.869.603,-466.620.953,1.38,15.44,0.00,0.92,5.97%,13.43%,6.00,1.00
13/04/2020,ID-PB,Papua Barat,0,0,0,0,2,0,0,2,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,1.329.762.624,-2.045.160.182,0.00,1.75,0.00,0.00,0.00%,0.00%,1.00,1.00
13/04/2020,ID-RI,Riau,4,0,0,4,19,3,3,13,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,1.018.051.092,0.511647851,0.66,3.13,0.00,0.49,15.79%,15.79%,,1.00
13/04/2020,ID-SR,Sulawesi Barat,0,0,0,0,5,1,1,3,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,1.193.450.194,-2.461.746.053,0.00,3.21,0.00,0.64,20.00%,20.00%,1.00,1.00
13/04/2020,ID-SN,Sulawesi Selatan,0,1,6,-7,220,19,30,171,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,0.00,23.34,0.11,2.02,8.64%,13.64%,0.00,
13/04/2020,ID-ST,Sulawesi Tengah,0,1,0,-1,19,3,2,14,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,1.212.010.927,-100.413.668,0.00,6.43,0.34,1.02,15.79%,10.53%,1.00,
13/04/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,16,1,1,14,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070.311,-4.124.688.793,0.00,6.07,0.00,0.38,6.25%,6.25%,1.00,1.00
13/04/2020,ID-SA,Sulawesi Utara,0,0,0,0,15,3,1,11,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,1.245.212.396,1.259.638.212,0.00,5.68,0.00,1.14,20.00%,6.67%,0.00,1.00
13/04/2020,ID-SB,Sumatera Barat,1,0,0,1,45,3,6,36,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,1.004.650.624,-0.850253225,0.18,8.15,0.00,0.54,6.67%,13.33%,0.08,1.00
13/04/2020,ID-SS,Sumatera Selatan,0,0,0,0,17,0,3,14,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,1.041.694.647,-3.216.211.808,0.00,2.07,0.00,0.00,0.00%,17.65%,1.00,1.00
13/04/2020,ID-SU,Sumatera Utara,2,1,1,0,60,9,9,42,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,9.905.196.442,2.191.894.453,0.13,4.03,0.07,0.61,15.00%,15.00%,0.20,
14/04/2020,ID-AC,Aceh,0,0,0,0,5,0,3,2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,9.691.052.174,4.225.614.628,0.00,0.95,0.00,0.00,0.00%,60.00%,1.00,1.00
14/04/2020,ID-BA,Bali,6,0,1,5,83,0,16,67,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,1.151.317.136,-8.369.471.688,1.42,19.69,0.00,0.00,0.00%,19.28%,1.20,1.00
14/04/2020,ID-BT,Banten,5,0,0,5,207,24,11,172,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,0.47,19.31,0.00,2.24,11.59%,5.31%,1.67,0.00
14/04/2020,ID-BE,Bengkulu,0,0,0,0,4,1,0,3,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,1.023.384.213,-3.533.583.627,0.00,2.00,0.00,0.50,25.00%,0.00%,1.00,1.00
14/04/2020,ID-JK,DKI Jakarta,124,10,0,114,1823,254,120,1449,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,11.43,168.08,0.92,23.42,13.93%,6.58%,0.88,1.25
14/04/2020,ID-YO,Daerah Istimewa Yogyakarta,5,0,4,1,46,6,22,18,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,1.38,12.67,0.00,1.65,13.04%,47.83%,0.31,1.00
14/04/2020,ID-GO,Gorontalo,0,0,0,0,1,0,0,1,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,1.223.760.581,0.687002604,0.00,0.85,0.00,0.00,0.00%,0.00%,1.00,1.00
14/04/2020,IDN,Indonesia,282,60,46,176,4839,459,426,3954,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,1.06,18.25,0.23,1.73,9.49%,8.80%,0.89,2.31
14/04/2020,ID-JA,Jambi,1,0,0,1,4,0,0,4,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,1.027.236.404,-169.769.766,0.29,1.15,0.00,0.00,0.00%,0.00%,,1.00
14/04/2020,ID-JB,Jawa Barat,3,0,1,2,556,50,25,481,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,0.07,12.31,0.00,1.11,8.99%,4.50%,0.04,0.00
14/04/2020,ID-JT,Jawa Tengah,75,1,1,73,265,31,34,200,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,2.06,7.29,0.03,0.85,11.70%,12.83%,25.00,1.00
14/04/2020,ID-JI,Jawa Timur,36,13,7,16,425,39,60,326,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,0.89,10.50,0.32,0.96,9.18%,14.12%,0.69,6.50
14/04/2020,ID-KB,Kalimantan Barat,0,0,2,-2,10,1,5,4,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,1.111.211.776,-0.086474572,0.00,1.84,0.00,0.18,10.00%,50.00%,1.00,1.00
14/04/2020,ID-KS,Kalimantan Selatan,3,2,0,1,36,7,4,25,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,1.154.385.783,-2.993.594.979,0.75,8.95,0.50,1.74,19.44%,11.11%,,
14/04/2020,ID-KT,Kalimantan Tengah,0,1,0,-1,21,2,8,11,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,1.134.176.536,-1.602.484.653,0.00,8.17,0.39,0.78,9.52%,38.10%,0.00,
14/04/2020,ID-KI,Kalimantan Timur,0,0,0,0,32,1,6,25,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,0.00,9.01,0.00,0.28,3.13%,18.75%,1.00,1.00
14/04/2020,ID-KU,Kalimantan Utara,0,0,0,0,16,1,0,15,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,1.162.188.791,2.891.012.621,0.00,24.68,0.00,1.54,6.25%,0.00%,1.00,1.00
14/04/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,4,1,0,3,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,1.065.499.324,-2.447.444.127,0.00,2.90,0.00,0.72,25.00%,0.00%,1.00,1.00
14/04/2020,ID-KR,Kepulauan Riau,6,1,0,5,22,6,2,14,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261.746,3.916.346,3.11,11.40,0.52,3.11,27.27%,9.09%,,
14/04/2020,ID-LA,Lampung,0,0,0,0,20,5,4,11,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,1.050.214.366,-4.916.792.975,0.00,2.20,0.00,0.55,25.00%,20.00%,0.00,1.00
14/04/2020,ID-MA,Maluku,0,0,0,0,11,0,0,11,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,0.00,5.96,0.00,0.00,0.00%,0.00%,1.00,1.00
14/04/2020,ID-MU,Maluku Utara,0,0,0,0,2,0,1,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,1.275.391.072,0.212036949,0.00,1.53,0.00,0.00,0.00%,50.00%,1.00,1.00
14/04/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,35,2,2,31,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,1.175.086.257,-8.606.998.866,0.00,6.64,0.00,0.38,5.71%,5.71%,0.00,1.00
14/04/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592.271,-8.682.205,0.00,0.18,0.00,0.00,0.00%,0.00%,1.00,1.00
